step,policy,target_player,ci_method,ci_width,ci_width_normalized,skill_range,standard_error,variance_proxy,rating,rank,trial,dataset_key,dataset_name,target_rank,target_quantile,ci_width_ratio
10,influence,RWKV-4-Raven-14B,gao_local,32.64508186631383,0.06995255850426418,466.6745943870494,8.327980035300186,0.0022982154794490245,784.0125971624836,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9942037659641918
11,influence,RWKV-4-Raven-14B,gao_local,32.6337312775554,0.0699220917006841,466.7156042363664,8.32508442373588,0.002296617593196717,783.7050739970832,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9938580845492774
12,influence,RWKV-4-Raven-14B,gao_local,32.622586733117714,0.06988824469466576,466.78217310568175,8.322241375464172,0.002295049253600344,783.3810325229873,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9935186782002513
0,arena_active,RWKV-4-Raven-14B,gao_local,32.83540354994955,0.07049180975452778,465.804519195799,8.376532377367916,0.0023250909070333414,783.5452797247137,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,1.0
1,arena_active,RWKV-4-Raven-14B,gao_local,32.825322707341456,0.07046311856451969,465.8511200761699,8.37396068659002,0.0023236634674438207,783.311326299357,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9996929886184357
2,arena_active,RWKV-4-Raven-14B,gao_local,32.8153602736553,0.07043489632932853,465.89633809102725,8.371419202724784,0.002322253225082124,783.0820899256197,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.999389583372601
3,arena_active,RWKV-4-Raven-14B,gao_local,32.80414810930108,0.07040092465560822,465.96189282704063,8.368558904157416,0.002320666587821699,782.7560637732512,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9990481176635786
4,arena_active,RWKV-4-Raven-14B,gao_local,32.792988947455115,0.07036722363853876,466.0264715843505,8.365712126886516,0.002319087989331684,782.4344506497471,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9987082661423694
5,arena_active,RWKV-4-Raven-14B,gao_local,32.78270745202008,0.07033672429809354,466.0823741674965,8.36308924822238,0.0023176340227664296,782.1774198354104,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9983951438924967
6,arena_active,RWKV-4-Raven-14B,gao_local,32.772496887501916,0.07030637035222022,466.1383701550593,8.360484464512426,0.0023161905381804617,781.9228642336427,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9980841818389125
7,arena_active,RWKV-4-Raven-14B,gao_local,32.76191131958058,0.07027444551315312,466.19949941047344,8.357784014911072,0.0023146945134718305,781.6418882351672,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9977617990819826
8,arena_active,RWKV-4-Raven-14B,gao_local,32.75138932519121,0.07024264480127831,466.26076534913136,8.355099783345514,0.00231320795235998,781.3634211100559,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9974413524526802
9,arena_active,RWKV-4-Raven-14B,gao_local,32.74077530071827,0.07020931509477023,466.330931394559,8.352392074286408,0.0023117088729094934,781.0755008605745,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9971181030533909
10,arena_active,RWKV-4-Raven-14B,gao_local,32.73021626348725,0.07017617393061813,466.40069456974106,8.349698392842694,0.0023102180417509757,780.7901975358891,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9967965282868448
11,arena_active,RWKV-4-Raven-14B,gao_local,32.721149371979095,0.0701433973465378,466.48937191226844,8.347385367812718,0.0023089382704908324,780.5660069606257,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9965203967176268
12,arena_active,RWKV-4-Raven-14B,gao_local,32.712123564815215,0.07011107774422261,466.57567701575954,8.345082823675389,0.00230766465035682,780.3443039721888,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9962455163693421
0,influence,claude-1,gao_local,16.006429311849843,0.03397674936896941,471.09949036114494,4.083347816109525,0.0005525150895830883,1138.8870490516565,7,0,arena55k,Chatbot Arena 55k,7,0.1,1.0
1,influence,claude-1,gao_local,16.003708440663104,0.033968005588419954,471.1406561390503,4.082653703562494,0.0005523272657297801,1138.7787983149287,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9998300138566991
2,influence,claude-1,gao_local,16.00093360875735,0.03396032280174042,471.1655334423772,4.081945825272955,0.0005521357498123947,1138.6693063467646,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.999656656523112
3,influence,claude-1,gao_local,15.998292208487783,0.03395104493859872,471.21648943121124,4.081271986291659,0.0005519534740554626,1138.5837086262372,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9994916353170638
4,influence,claude-1,gao_local,15.99558955156499,0.033945718494644915,471.2108112865062,4.080582520325948,0.0005517670022926908,1138.5008060810555,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9993227871080012
5,influence,claude-1,gao_local,15.993246184133113,0.03393852216455021,471.24167948710897,4.0799847115267305,0.0005516053454676134,1138.4315133845919,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9991763854723695
6,influence,claude-1,gao_local,15.990908404496622,0.03392934170168327,471.3002847238647,4.079388328211933,0.0005514440977157106,1138.3621713293555,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9990303329336712
7,influence,claude-1,gao_local,15.989490632687648,0.03392096382492711,471.3748912092419,4.079026645084006,0.0005513463187506055,1138.457406938869,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9989417577879375
8,influence,claude-1,gao_local,15.987824326808777,0.033919187135297735,471.3504561013249,4.078601559242624,0.000551231410306967,1138.5558125557081,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9988376555021368
9,influence,claude-1,gao_local,15.986158737283176,0.033918047504011034,471.317186975244,4.078176656147731,0.0005511165632308381,1138.6523257483677,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9987335979704318
10,influence,claude-1,gao_local,15.984500790343645,0.033916146150820836,471.2947255051497,4.077753702728064,0.0005510022550155171,1138.75013803829,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9986300179084936
11,influence,claude-1,gao_local,15.982849242010161,0.03391448495789944,471.2691129424744,4.077332381635808,0.0005508883997433179,1138.8446868407386,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9985268375988001
12,influence,claude-1,gao_local,15.981193537724721,0.03391267814689463,471.24539880045165,4.076910000332208,0.0005507742697747856,1138.9408292270537,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9984233976464421
0,arena_active,claude-1,gao_local,16.006429311849843,0.03397674936896941,471.09949036114494,4.083347816109525,0.0005525150895830883,1138.8870490516565,7,0,arena55k,Chatbot Arena 55k,7,0.1,1.0
1,arena_active,claude-1,gao_local,16.004852728966398,0.03397329069788784,471.10104438488906,4.082945619207934,0.0005524062529504323,1138.967516300712,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9999015031489704
2,arena_active,claude-1,gao_local,16.0032595661055,0.033967574068699824,471.1334266538645,4.082539192642618,0.0005522962826384498,1139.0606960719274,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9998019704655805
3,arena_active,claude-1,gao_local,16.001808357417076,0.033964171634566886,471.1378958270045,4.082168979541815,0.0005521961204408811,1139.1200921166437,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9997113063542944
4,arena_active,claude-1,gao_local,16.000234577897345,0.03396131580167095,471.13117381365146,4.081767497797171,0.000552087508690125,1139.197415523865,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9996129846431201
5,arena_active,claude-1,gao_local,15.998696723743933,0.03395932805151664,471.11346548064057,4.081375180855296,0.0005519813865877275,1139.2615799918208,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9995169073654556
6,arena_active,claude-1,gao_local,15.997037766431049,0.033958120156098115,471.0813700197813,4.080951969682504,0.0005518669190036372,1139.357944033597,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9994132641805477
7,arena_active,claude-1,gao_local,15.995385236654329,0.03395620627289702,471.0592552095974,4.080530398217534,0.0005517529067189844,1139.4554740156018,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9993100225552904
8,arena_active,claude-1,gao_local,15.993804000489263,0.03395368520210071,471.04766110924913,4.080127014232512,0.0005516438241912442,1139.5297979139723,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9992112349909774
9,arena_active,claude-1,gao_local,15.99265590868481,0.03395158885616251,471.042930463091,4.079834128288217,0.0005515646291452019,1139.5681806842247,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9991395080753684
10,arena_active,claude-1,gao_local,15.991005638033585,0.033949794346536555,471.0192195807788,4.079413133141318,0.0005514508039041827,1139.6640986848768,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9990364075887407
11,arena_active,claude-1,gao_local,15.988279752304152,0.033941151367688334,471.0588506294706,4.078717741350709,0.0005512628152571793,1139.5557234006105,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.9988661081624086
12,arena_active,claude-1,gao_local,15.987135045982996,0.033939086820496796,471.05377733168416,4.0784257190662005,0.0005511838810067423,1139.5939216121508,7,0,arena55k,Chatbot Arena 55k,7,0.1,0.998794592754515
0,influence,solar-10.7b-instruct-v1.0,gao_local,32.84495026169884,0.06971977455658017,471.09949036114494,8.378967807769822,0.002326443118189799,1058.5225632159895,33,0,arena55k,Chatbot Arena 55k,33,0.5,1.0
1,influence,solar-10.7b-instruct-v1.0,gao_local,32.82001845876812,0.06966043491372943,471.1428876293104,8.372607537089506,0.0023229125658962807,1058.9129102895963,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9992409243207229
2,influence,solar-10.7b-instruct-v1.0,gao_local,32.79547904289325,0.06960893348667338,471.13893864171814,8.366347366987256,0.00231944019691368,1059.2864775177102,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9984937952893391
3,influence,solar-10.7b-instruct-v1.0,gao_local,32.77105750107603,0.06955562469662138,471.148920651817,8.360117267350276,0.0023159870858759824,1059.658676646798,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9977502550610047
4,influence,solar-10.7b-instruct-v1.0,gao_local,32.746777686241785,0.0695040537899414,471.149176207919,8.353923323220213,0.0023125565644911126,1060.0280410538332,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9970110298638042
5,influence,solar-10.7b-instruct-v1.0,gao_local,32.72261632062714,0.0694500281017897,471.1677909282788,8.34775959628314,0.002309145302937069,1060.3950362932744,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9962754109810799
6,influence,solar-10.7b-instruct-v1.0,gao_local,32.69862515101522,0.06939825124439784,471.17361842247874,8.341639287491494,0.002305760562080125,1060.757338392842,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.995544973899557
7,influence,solar-10.7b-instruct-v1.0,gao_local,32.674810982339295,0.069345774195451,471.18676460724726,8.33556413282945,0.002302403248094762,1061.1173294328637,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9948199258027817
8,influence,solar-10.7b-instruct-v1.0,gao_local,32.65091268257174,0.0692888520696123,471.22894531097745,8.32946751575996,0.002299036532309694,1061.4865486415579,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9940923162440173
9,influence,solar-10.7b-instruct-v1.0,gao_local,32.62738736758274,0.0692364697299922,471.2456815724827,8.323466049617098,0.0022957247673663123,1061.849064854569,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9933760626098496
10,influence,solar-10.7b-instruct-v1.0,gao_local,32.60403835473289,0.06918594647124297,471.2523282208,8.317509559336164,0.0022924401815263805,1062.2045738096604,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9926651766848044
11,influence,solar-10.7b-instruct-v1.0,gao_local,32.58082091288043,0.06912751802487631,471.31477946533323,8.311586633701863,0.0022891764357699696,1062.5486279330203,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9919582965809383
12,influence,solar-10.7b-instruct-v1.0,gao_local,32.55792560689679,0.06908050059404813,471.30413542055203,8.30574588709523,0.0022859602504117058,1062.8898634000498,32,0,arena55k,Chatbot Arena 55k,33,0.5,0.9912612242516695
0,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.84495026169884,0.06971977455658017,471.09949036114494,8.378967807769822,0.002326443118189799,1058.5225632159895,33,0,arena55k,Chatbot Arena 55k,33,0.5,1.0
1,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.83123761626257,0.06969282275727427,471.08491688745335,8.375469619654044,0.002324500960875865,1058.1612438854124,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9995825036930484
2,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.808329341823764,0.06964140314823089,471.10379542456417,8.369625564707246,0.002321258212086378,1058.4736676010086,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9988850365251495
3,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.78564467737601,0.0695905233091947,471.12226088180864,8.363838554173705,0.002318049346509214,1058.781620051302,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.998194377405041
4,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.76145675482326,0.0695368157598913,471.1382941080831,8.357668052382994,0.0023146302821002353,1059.1511105599043,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9974579499676409
5,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.737463640488386,0.06948360269060826,471.1538028081169,8.35154724747938,0.0023112412476261205,1059.5155092400828,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9967274536769265
6,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.71357732842603,0.06943203881723632,471.159681981065,8.345453688554134,0.002307869765346302,1059.8762957025708,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9960002090967995
7,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.689869343914324,0.06938086201010935,471.16551159527467,8.33940562218687,0.002304525886823699,1060.232773101552,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.995278393891637
8,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.666649313973494,0.06933257850663867,471.1587253436078,8.33348203631389,0.0023012531814665936,1060.5648510712253,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9945714349906242
9,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.6529917533303,0.0693006816873051,471.1785073149123,8.329997900699434,0.00229932932729857,1060.206740447374,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9941556157997173
10,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.633167558821015,0.06925201485587162,471.223366233281,8.324940615293759,0.0022965382498222036,1060.4480391918846,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9935520467776506
11,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.6134742058116,0.06920361463503438,471.26836333345227,8.319916708435157,0.0022937672719946733,1060.6876708730263,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9929524613664229
12,arena_active,solar-10.7b-instruct-v1.0,gao_local,32.60139119995438,0.06913313048601091,471.5740625480755,8.316834252340808,0.002292067945574252,1060.8128379014574,33,0,arena55k,Chatbot Arena 55k,33,0.5,0.9925845811972965
0,influence,RWKV-4-Raven-14B,gao_local,30.6894200866667,0.06514424386903961,471.09949036114494,7.829077556715572,0.0020311059825631203,894.1138797001527,58,0,arena55k,Chatbot Arena 55k,58,0.9,1.0
1,influence,RWKV-4-Raven-14B,gao_local,30.668629828601752,0.06510010411105943,471.0995511816956,7.823773821996735,0.0020283550075234818,894.4239328167677,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9993225594355893
2,influence,RWKV-4-Raven-14B,gao_local,30.64859105072162,0.06505473862495166,471.12003980854354,7.818661794929331,0.0020257052330284204,894.7032235571583,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9986696054917369
3,influence,RWKV-4-Raven-14B,gao_local,30.628987073521557,0.06501072382317728,471.13745659607423,7.813660688441014,0.002023114629203282,894.9783432639367,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.99803081931902
4,influence,RWKV-4-Raven-14B,gao_local,30.610642009823323,0.06496482214130277,471.18795989686794,7.808980739257522,0.002020691888158057,895.2066410339979,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9974330542375546
5,influence,RWKV-4-Raven-14B,gao_local,30.59263467844164,0.06491886646345049,471.2441289415517,7.804386947860376,0.002018315161419406,895.4277720469579,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9968462940012637
6,influence,RWKV-4-Raven-14B,gao_local,30.57564373372179,0.06480502128196015,471.8097938844928,7.800052443539423,0.0020160738665050497,895.6402822498202,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9962926522357345
7,influence,RWKV-4-Raven-14B,gao_local,30.565591172971494,0.0647875475689793,471.78188278277264,7.797487967653754,0.002014748408007047,895.391357163483,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9959650943763187
8,influence,RWKV-4-Raven-14B,gao_local,30.555741473089938,0.06476879751944582,471.7663851010366,7.794975242940636,0.0020134501200340443,895.069786711634,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9956441466407884
9,influence,RWKV-4-Raven-14B,gao_local,30.54593130281353,0.06474597727221686,471.7811451727224,7.7924726024957485,0.0020121574583768995,894.7553842615176,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9953244869584384
10,influence,RWKV-4-Raven-14B,gao_local,30.536238086540152,0.06472404065601307,471.7912815244367,7.789999797803951,0.0020108806151497897,894.4490294033938,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9950086381660532
11,influence,RWKV-4-Raven-14B,gao_local,30.526779875283637,0.06469835093956462,471.8324258959708,7.787586944473212,0.0020096351186929323,894.170014934787,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9947004468991669
12,influence,RWKV-4-Raven-14B,gao_local,30.517298212961578,0.06467051845332956,471.8888752219427,7.785168108617877,0.0020083869213751897,893.871675775335,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9943914914905837
0,arena_active,RWKV-4-Raven-14B,gao_local,30.6894200866667,0.06514424386903961,471.09949036114494,7.829077556715572,0.0020311059825631203,894.1138797001527,58,0,arena55k,Chatbot Arena 55k,58,0.9,1.0
1,arena_active,RWKV-4-Raven-14B,gao_local,30.680828372959013,0.06512544778270708,471.1035304559666,7.826885752739727,0.002029968897643049,893.9209315805558,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9997200431391853
2,arena_active,RWKV-4-Raven-14B,gao_local,30.67231780684324,0.06510698173278506,471.1064311463541,7.824714650060547,0.002028842866221537,893.7316140520296,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9994427304336424
3,arena_active,RWKV-4-Raven-14B,gao_local,30.66277869566511,0.06507904056881873,471.16211959579107,7.82228115861545,0.0020275811195004574,893.4319411913092,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.999131903081702
4,arena_active,RWKV-4-Raven-14B,gao_local,30.65327491351684,0.06505122704899341,471.2174743518717,7.8198566798435944,0.002026324436069079,893.1353987062614,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9988222269092154
5,arena_active,RWKV-4-Raven-14B,gao_local,30.644238165226852,0.06502438344519038,471.27302930995336,7.817551344551396,0.0020251298697600848,892.8777242652089,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9985277688104808
6,arena_active,RWKV-4-Raven-14B,gao_local,30.63525139226249,0.06499766135453341,471.32851788560174,7.815258758301042,0.002023942258981432,892.622149952299,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9982349391337066
7,arena_active,RWKV-4-Raven-14B,gao_local,30.626248693759862,0.06497063356437992,471.38602494020734,7.812962109338694,0.002022752892885383,892.3641568571902,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9979415905309242
8,arena_active,RWKV-4-Raven-14B,gao_local,30.617292049600792,0.064943722381327,471.4434425213061,7.810677209149268,0.002021569958018273,892.107995990399,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9976497425867866
9,arena_active,RWKV-4-Raven-14B,gao_local,30.608204524015946,0.06491709942563098,471.4967981445428,7.808358920227497,0.002020370090810898,891.8438606158222,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9973536299343095
10,arena_active,RWKV-4-Raven-14B,gao_local,30.5991562426168,0.06489062021804276,471.5497577276776,7.806050642761549,0.0020191757590730802,891.5815442046277,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9970587960347573
11,arena_active,RWKV-4-Raven-14B,gao_local,30.59126348940515,0.06486693751714259,471.6002429021827,7.804037148311158,0.0020181342401205385,891.3777792698321,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9968016144656903
12,arena_active,RWKV-4-Raven-14B,gao_local,30.583408405861746,0.06484340378570774,471.65026232942284,7.802033263646657,0.0020170979587794554,891.1750843137876,58,0,arena55k,Chatbot Arena 55k,58,0.9,0.9965456603446536
0,influence,STL,gao_local,20.76277456665298,0.10950432913136865,189.60688341138166,5.296723493499642,0.0009296639673964495,1050.1174842180076,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,1.0
1,influence,STL,gao_local,20.75726349194497,0.10947902932994116,189.6003610827422,5.295317581260596,0.0009291705104549053,1049.9649848227557,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9997345694483019
2,influence,STL,gao_local,20.751791360270317,0.10945731610407602,189.58797912182274,5.293921603651365,0.0009286806700501501,1049.807668389742,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.999471014514587
3,influence,STL,gao_local,20.746327731306792,0.1094311571880786,189.5833715406136,5.292527795140931,0.0009281917196198113,1049.654865420217,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9992078690979672
4,influence,STL,gao_local,20.740953248783853,0.10938690068165911,189.61094170813715,5.2911567284873415,0.0009277108726882463,1049.5123261118974,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9989490172520501
5,influence,STL,gao_local,20.7353989657297,0.10936770450192285,189.5934367477297,5.289739793508409,0.0009272140701758614,1049.3233245339854,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.998681505651598
6,influence,STL,gao_local,20.731325870535102,0.10933694782675657,189.60951702606246,5.288700719518605,0.0009268498369865918,1049.5061422743208,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.998485332679555
7,influence,STL,gao_local,20.727255132492473,0.10930639164802529,189.62528009556638,5.287662246854152,0.0009264858860756753,1049.6875951288973,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9982892732353048
8,influence,STL,gao_local,20.723187930514314,0.10927725814218264,189.63861541576193,5.286624676263493,0.0009261223226904752,1049.8459302202516,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9980933840989515
9,influence,STL,gao_local,20.719378617824304,0.10925064240743348,189.6499476914247,5.285652894965467,0.0009257818764925444,1049.9733076116358,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9979099157152931
10,influence,STL,gao_local,20.715649542905567,0.10922472698307148,189.66080406056994,5.284701582862725,0.0009254486619337325,1050.094834426791,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9977303118330293
11,influence,STL,gao_local,20.71155668505662,0.10920047557444983,189.6654440019912,5.283657467286869,0.0009250830102910212,1050.2422569857467,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9975331870298964
12,influence,STL,gao_local,20.707480696983566,0.10917503300874642,189.6723099257008,5.282617655304262,0.0009247189375804577,1050.3933244190594,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9973368747278015
0,arena_active,STL,gao_local,20.76277456665298,0.10950432913136865,189.60688341138166,5.296723493499642,0.0009296639673964495,1050.1174842180076,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,1.0
1,arena_active,STL,gao_local,20.7589537320041,0.10947728014256446,189.61882963269818,5.295748772872362,0.0009293218391849074,1050.2458471263913,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9998159766828556
2,arena_active,STL,gao_local,20.755212636126316,0.10945094270249321,189.6302774891817,5.294794394142122,0.0009289869120137525,1050.3683707743553,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9996357938337004
3,arena_active,STL,gao_local,20.749618718789407,0.10943120324161214,189.6133653303301,5.293367348191067,0.0009284862208588918,1050.179024765212,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9993663733225374
4,arena_active,STL,gao_local,20.745557410404444,0.10940193610088794,189.62696776475116,5.292331281095674,0.0009281227925096258,1050.337725670854,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9991707680400197
5,arena_active,STL,gao_local,20.739975230284927,0.10938224012141706,189.61007936263718,5.29090722938769,0.0009276233842307509,1050.1493129783066,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9989019128298647
6,arena_active,STL,gao_local,20.73592255969311,0.10935194363652763,189.62555095149253,5.2898733658514425,0.000927260897325916,1050.3311082612372,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9987067235704135
7,arena_active,STL,gao_local,20.732127515457705,0.10932528312657243,189.63708048626665,5.288905224532165,0.0009269215177691628,1050.4581406323828,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9985239424000444
8,arena_active,STL,gao_local,20.72808252020195,0.10929539591357368,189.65192766759242,5.287873319025875,0.0009265598542234088,1050.6381810756063,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9983291228087239
9,arena_active,STL,gao_local,20.72404283764172,0.10926686967474913,189.66446919665816,5.28684276882389,0.0009261987361176349,1050.794864244279,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9981345590933947
10,arena_active,STL,gao_local,20.720006987924762,0.10923762364629372,189.67830218474148,5.285813196406042,0.0009258380309248473,1050.9741069449244,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9979401799797554
11,arena_active,STL,gao_local,20.715973646969132,0.10920856222650616,189.69184489401812,5.284784263990058,0.0009254776201392351,1051.152061412844,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9977459216958887
12,arena_active,STL,gao_local,20.710403794266995,0.10918772565352595,189.67703256302968,5.283363357089178,0.0009249800252749505,1050.9660308236278,6,0,nba_elo_top50,NBA Elo Top-50 Teams,6,0.1,0.9974776602126145
0,influence,BAL,gao_local,23.671345758649636,0.1248443375723389,189.60688341138166,6.038719574789702,0.00120837329685546,998.7933076606577,25,0,nba_elo_top50,NBA Elo Top-50 Teams,25,0.5,1.0
1,influence,BAL,gao_local,23.663453174562164,0.12479832227240484,189.61355203886887,6.0367061234840245,0.001207567630968083,998.9978450739217,25,0,nba_elo_top50,NBA Elo Top-50 Teams,25,0.5,0.9996665764520555
2,influence,BAL,gao_local,23.65557945782757,0.12475280685976112,189.61961701125983,6.034697485366998,0.0012067641587484735,999.2013294244006,25,0,nba_elo_top50,NBA Elo Top-50 Teams,25,0.5,0.9993339499586201
3,influence,BAL,gao_local,23.647739556151464,0.12470753911803358,189.62558096643443,6.032697473698961,0.0012059644028510619,999.4125685411115,24,0,nba_elo_top50,NBA Elo Top-50 Teams,25,0.5,0.9990027519880424
4,influence,BAL,gao_local,23.639903655196235,0.12466375013582623,189.62933193843116,6.030698482641742,0.0012051653199661424,999.6148380258236,24,0,nba_elo_top50,NBA Elo Top-50 Teams,25,0.5,0.9986717230285941
5,influence,BAL,gao_local,23.63208268127437,0.12461803420383114,189.63613759643022,6.02870329957111,0.001204368023368853,999.8198001335784,24,0,nba_elo_top50,NBA Elo Top-50 Teams,25,0.5,0.9983413246641915
